unit_id,lon_ctr,lat_ctr,area_km2,t0_reclam_rs,time_since_t0,ndvi_trough_year,ndvi_trough,ndvi_recent,ndvi_recovery,ndvi_overall_slope,phase_v0,dating_confidence,label_method,label_role,note,aml_status_ext
MINE_US_00860,-80.413931,40.634406,1.4059,pre2000,,2001,0.365,0.506,0.141,0.00442,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00861,-105.499112,44.394805,1.398,,,2003,0.166,0.297,0.131,0.0043,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00862,-78.892846,40.47625,1.3957,2017,7,2017,0.485,0.73,0.244,-0.0108,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,aml_listed_not_complete
MINE_US_00863,-81.27889,37.62265,1.3951,2011,13,2011,0.578,0.725,0.147,0.00299,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00864,-96.490153,31.28818,1.3918,2008,16,2008,0.234,0.387,0.153,-0.01017,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00865,-105.509833,44.384976,1.3893,,,2003,0.148,0.257,0.109,0.00415,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00866,-82.635514,37.493416,1.3865,2015,9,2015,0.673,0.819,0.146,-0.00255,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00867,-88.417228,37.755427,1.3847,2016,8,2016,0.204,0.355,0.151,-0.00954,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00868,-91.10854,37.702376,1.3833,,,2010,0.217,0.417,0.2,0.00866,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00869,-112.156276,40.582506,1.3832,,,2000,0.135,0.268,0.133,0.00453,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00870,-81.50317,37.942212,1.3823,pre2000,,2000,0.679,0.689,0.01,0.00038,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00871,-98.438648,28.697982,1.3815,,,2010,0.202,0.298,0.096,0.00052,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00872,-107.053701,45.756177,1.3795,,,2015,0.154,0.24,0.086,-0.0062,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00873,-81.948009,38.94704,1.3783,2007,17,2007,0.428,0.633,0.205,0.00335,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00874,-82.40031,37.108658,1.3767,pre2000,,2016,0.532,0.541,0.009,-0.0037,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00875,-80.456471,34.692318,1.3764,,,2019,0.359,0.4,0.041,-0.0024,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00876,-82.343686,38.150121,1.3762,2011,13,2011,0.4,0.617,0.217,0.0024,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00877,-105.347083,43.477155,1.3752,,,2003,0.115,0.142,0.026,0.00054,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00878,-80.910326,40.431851,1.3744,,,2024,0.425,0.435,0.01,-0.0119,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00879,-114.329469,38.466317,1.3736,,,2001,0.18,0.216,0.036,0.00163,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00880,-78.80136,40.375328,1.3728,2014,10,2014,0.461,0.724,0.263,-0.01222,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,aml_listed_not_complete
MINE_US_00881,-105.82792,39.754688,1.3719,,,2003,0.336,0.437,0.101,0.00355,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00882,-82.74283,38.370656,1.3673,,,2015,0.473,0.483,0.01,-0.01512,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00883,-78.376613,40.853862,1.3667,2010,14,2010,0.487,0.734,0.248,0.00087,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,aml_listed_not_complete
MINE_US_00884,-87.249402,38.799701,1.3624,2011,13,2011,0.224,0.38,0.157,-0.01356,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00885,-81.668335,38.15122,1.3621,2019,5,2019,0.367,0.486,0.119,-0.02082,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00886,-82.08171,39.874677,1.3598,pre2000,,2008,0.451,0.602,0.151,0.00699,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00887,-88.204477,37.50782,1.3577,,,2013,0.349,0.412,0.063,-0.0057,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00888,-109.665555,38.517654,1.3569,,,2000,0.084,0.109,0.025,0.00117,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00889,-79.253174,40.066381,1.3552,2011,13,2011,0.433,0.535,0.102,-0.00123,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00890,-81.756136,38.032514,1.354,2012,12,2012,0.548,0.681,0.132,0.00229,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00891,-87.675808,34.396747,1.3532,,,2018,0.347,0.396,0.049,-0.00874,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00892,-81.33186,37.232631,1.3523,,,2019,0.382,0.433,0.051,-0.00462,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00893,-81.487729,40.344157,1.3513,2006,18,2006,0.372,0.496,0.124,0.00167,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00894,-80.287045,39.6108,1.3465,pre2000,,2014,0.549,0.642,0.093,0.00071,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00895,-81.353902,38.069912,1.3459,,,2015,0.325,0.411,0.086,-0.02861,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00896,-109.871381,45.388397,1.3454,,,2011,0.151,0.199,0.047,0.00034,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00897,-115.738107,39.291169,1.3444,,,2020,0.102,0.105,0.003,-0.00315,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00898,-117.042879,40.319448,1.3426,,,2001,0.087,0.115,0.028,0.0013,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00899,-86.941135,33.194014,1.3417,2013,11,2013,0.513,0.684,0.171,-0.00151,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00900,-112.311907,33.666969,1.3407,,,2003,0.07,0.095,0.024,0.00095,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00901,-86.693065,33.180249,1.3398,,,2024,0.44,0.456,0.016,-0.00359,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00902,-89.038421,38.13795,1.3396,,,2000,0.262,0.484,0.222,0.00924,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00903,-107.897991,42.053786,1.3379,,,2001,0.07,0.107,0.037,0.00166,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00904,-88.085511,38.067842,1.3363,2011,13,2011,0.411,0.518,0.106,0.00107,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00905,-79.531254,39.186248,1.3319,pre2000,,2007,0.49,0.595,0.104,0.00366,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00906,-79.03851,39.535199,1.3301,,,2016,0.422,0.478,0.057,-0.00782,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00907,-82.719911,37.525775,1.3294,2008,16,2008,0.474,0.675,0.201,-0.00315,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00908,-107.494953,32.970058,1.3285,,,2010,0.133,0.206,0.073,0.00176,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00909,-81.773128,38.202444,1.328,2009,15,2009,0.422,0.7,0.277,0.00036,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00910,-113.217369,39.708704,1.3275,,,2000,0.05,0.092,0.042,0.00181,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00911,-103.951028,32.601304,1.3266,,,2011,0.136,0.167,0.031,-0.00136,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00912,-81.260529,40.718128,1.3264,pre2000,,2007,0.337,0.541,0.204,0.0061,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00913,-82.237878,37.298427,1.3264,2016,8,2016,0.523,0.707,0.183,-0.01073,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00914,-81.229463,37.707452,1.3262,pre2000,,2024,0.551,0.559,0.009,-0.0127,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00915,-81.617652,37.839877,1.324,pre2000,,2019,0.469,0.525,0.056,-0.00481,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00916,-115.11689,35.266965,1.3224,,,2006,0.061,0.091,0.03,0.00032,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00917,-105.340825,37.255975,1.3199,,,2001,0.212,0.276,0.065,0.002,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00918,-111.670468,33.605128,1.3182,,,2015,0.025,0.101,0.076,-0.00606,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00919,-87.395531,38.943546,1.3161,2011,13,2011,0.413,0.57,0.158,-0.00367,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00920,-80.23899,38.915028,1.3156,2014,10,2014,0.611,0.735,0.124,-0.00455,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00921,-96.577167,31.238891,1.3108,,,2018,0.309,0.353,0.044,-0.01711,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00922,-110.061546,31.702637,1.308,,,2007,0.092,0.164,0.072,0.00232,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00923,-117.692365,35.320921,1.306,,,2007,0.039,0.096,0.057,0.00133,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00924,-83.038805,36.841338,1.3057,pre2000,,2021,0.472,0.5,0.028,-0.00564,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00925,-112.084577,34.776293,1.3035,,,2003,0.09,0.134,0.044,0.00146,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00926,-110.040011,32.077535,1.2992,,,2001,0.15,0.231,0.082,0.00347,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00927,-117.950103,40.73298,1.2991,,,2003,0.116,0.171,0.055,0.00182,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00928,-112.112009,34.781419,1.2977,,,2003,0.09,0.128,0.038,0.00116,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00929,-79.589694,40.718938,1.2964,2008,16,2008,0.476,0.724,0.248,0.00171,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00930,-81.389335,37.346167,1.2939,2018,6,2018,0.485,0.65,0.165,-0.01403,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00931,-109.877623,31.423331,1.2921,,,2013,0.002,0.014,0.012,8e-05,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00932,-94.487396,32.462988,1.291,,,2000,0.253,0.309,0.056,0.00137,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
